review,rating,time
"I am really upset with the service provided. Apparently, there is a big communication gap not only with the customers but also among the staffs as well. Initially I had a very good impression of their products and services and I was even thinking of doing more business and moving to Meridian for my day to day banking. But now I will have to think twice!

As per response, tried contacting Branch Manager and found that he is away till next week and I was asked to leave a voice message. Ideally there should have been someone to take care of customer in the absence of the branch manager!",3,1528392817
"I have had multiple negative experiences with RBC, particularly at the King and Jarvis branch, and each time their customer service manages to get worse. They are extremely unhelpful and unwilling to solve even the simplest issues, even when there are clear and easy fixes available. I’ve been bounced around from one representative to another. The branch manager did not even bother to come out of their room and talk to me regarding the issue.This is definitely not the first time I’ve encountered such terrible service with them, and I’ve had enough. I’ll be closing my account and taking my business elsewhere.",2.7,1729867936
"This is the worst banking service I have ever experienced, the staff did not use a word of polite language since I entered the bank, rolled their eyes when talking to me, and then looked disdained, and their attitude towards me made me feel like an employee who had done something wrong and was being educated by the boss, my money was inexplicably transferred, and I was your customer. After handling the business, I told him that I was very dissatisfied with today's experience, and did not say sorry to me during the whole process. He just looked at me like this. I felt that I suffered discrimination in RBC today for the first time in history, why do you treat your customers differently? All the people who came in after me were very good. I hope someone can help me and let me know how to lodge a complaint against them",2.7,1727472064
"Always have employees on training, while others are taking breaks in an adjoining room instead of taking care of the overflow. Service has gone down from adequate a few years ago to absolutely unpleasant.",2.7,1733000024
"I had a few issues with online banking and wire transfer request and I walk in to this brand and got greeted by Faith Thompson, one of the client managers at the Branch. Had an amazing service, very helpful, very patience and informative.
THANK you so much!!",2.7,1720037552
"I would like to express my heartfelt gratitude for the outstanding assistance I received on May 23 at the King and Jarvis branch after I was pickpocketed and lost my wallet, which contained my credit card, bank card, and cash.

Firstly, I would like to thank Nelson Martins for receiving me and guiding me to the appropriate staff for further assistance. His prompt and precise instructions were invaluable during a stressful time.

I am especially grateful to Alexander Guzman Vilorio, who assisted me with exceptional patience and understanding. He calmly guided me through the process and ensured that all my cards were blocked and my accounts secured. His reassurance and professionalism were greatly appreciated.

His help made a difficult situation much more manageable, and I am deeply grateful for your excellent service.",2.7,1716825461
"I had an excellent experience working with Alex Stroescu at the bank. He assisted me with opening a personal bank account and made the entire process seamless and stress-free. Alex was extremely polite and patient, taking the time to explain every detail clearly and ensuring I understood all the options available to me. His professionalism, attentiveness, and thorough approach truly stood out. I highly recommend Alex for anyone looking for exceptional customer service and a reliable banking experience. Thank you!",3.7,1736524414
"Diego is very friendly and thorough. He made sure things got set up right for my credit application. The process is smooth overall. The security man is kind and very attentive, opening the door for us on the way out. First I have seen in any bank branch!",3.7,1726699233
Great customer service. Zahbiullah Safi was very pleasant and very helpful young man and his Manager. Very wonderful customer service. I wish all CIBC branches in Toronto would have such a great service. Thank you,3.7,1733266521
I had a great experience with representative Rohan Makhija. He was welcoming and understanding.  I recommend him if you have any issues with your account.,3.7,1726760403
A smallish branch with friendly service. They were particularly helpful when I converted 5 types of foreign currency into Canadian funds.,3.7,1546985190
I had to process a large transaction today but was having difficulties given the amount. Margarita Kodzhahincheva spent over 2 hours with me determined to get the support needed to complete the transaction. We were successful! I’m glad there are great people like Margarita working at Scotia,2.1,1729958348
The staff has always been friendly and professional. I'm never in there for long and if I have a problem it's always taken care of before I leave. I don't know why anyone would give them a low rating cuz I've never been treated the way they're speaking of. I enjoy going to the bank and I would not change for anything?,2.1,1737762867
"Calling the branch and having to wait 30 minutes is unacceptable to me, and when they pick up the phone, of course they can't help you...right, Sagee?? Surprising a total of zero people! Terrible customer service, but this is a problem from the bank in general. They do have ONE employee that is always proactive and helpful when I go to the branch, her name is Aline and seems to be the only one who thinks outside the box there, she's great!!! I know customer service is generally terrible in Canada, but I'll do my research to check another bank that offers a better customer service and will change ASAP!",2.1,1733950017
"This branch does not even deserve 1 star. I went here just to inquire regarding the document needed by my brother who is confined in the hospital , then they told me what I needed. Then I went back yesterday knowing that I already brought the right documents . But the lady in the corner I think she is the officer was so arrogant and rude telling me that I  cannot get the  document my brother needed.  For me if I really can not get it, it’s fine but the way she told it it to me was not fine .  Even the teller who I spoke first was not able to talk. I was with my aunt who was sitting in the waiting area heard what she told me got offended too. Scotiabank please teach your people how to be nice and kind. I may not be a client of your bank but still treat eveyone equal. Just saying.",2.1,1728848711
The service is really bad here. Even in an emergency situation they where not willing to help. I have been using the bank services for almost 8 years and they are showing now interest at all for Customer service. All they keep saying is call this number or go to the branch and even by doing this they are not providing any help. What is the whole point of having customer services and not providing any help.,2.1,1733334419
"I was very pleased to discover that Wealth One Bank is a federally chartered Schedule 1 digital bank. That means my money is safe and I can grow it faster with the higher interest rates the bank pays. Setting up my account was simple and straightforward, and using it since then has been easy. The website is clear and uncluttered, and it usually takes me just a few clicks to complete my banking. I highly recommend Wealth One Bank; it stands out on the crowded digital banking scene.",4,1737154504
"I have been with Wealth One for approximately 6 to 8 months now and have experienced incredible service with questions,  suggestions, and some guidance. They truly look after their clients and are quick to reply to any questions or issues. I shop rates regularly and have found that Wealth One offers far better rates than other financial institutions.  I am very impressed and thank Andy, Patrick, and the rest of the team for excellent service.",4,1737004104
"Opened accounts (and GIC) for great rates about three months ago, although it took a bit of time to open the accounts and link the external accounts, it resolved nicely with the help of the supervisor. It was great that the bank honoured the rate back dated to the beginning of my application. With the improvement of custom service, it could be a great online bank.",4,1737145572
"I've had a great experience with this bank so far. However, do note that you need to have a chequebook to verify the opening of your account, this is done as an added layer of security. That gave me a bit of a delay in opening my account because I didn't have cheques yet.

I haven't had the communication issues that others have mentioned; my emails have always been answered within a couple business days. The bank also has a system to book a call with a customer service agent and they were ready on time.

I have the best rate in the industry with them right now at 4.20% for a 1 year GIC. My other bank offered just 3%. So far so good, no complaints.

My TFSA was also transferred over to them smoothly and without any issue.",4,1736983251
"On line banking interface best in the business.
Pleasant surprise when logging on to accounts. You get your account information in a clearly customer based form.
NO push
NO misdirecting advertising
No BS
No web bloating interface

With Respect to
""Just the Facts Mam""  Dragnets Sargent Joe Friday

What a pleasant surprise  when first encountered
Freedom From bloatware
Freedom Too
get on with your day without feeling abused, pushed or maimed",4,1736962555
"Branch Manager (Eduardo) was condescending when his financial advisors made a mistake and failed to own up to TD & his branch’s mistakes. Disastrously disingenuous bank that has no moral and ethical code, busy screwing over middle class Canadians.",2.6,1733330614
"Had a great experience with teller Sal Guida, and not the first time! He's always very friendly, prompt, and knowledgeable.",2.6,1724346290
"I just went to this branch (front st) to deposit a bank draft. Due to the lengthy name of the payee, RBC drawn this draft with payee’s name shorter to fit in the space.
And the lady assistant manager told me that this cheque will bounce. I told them that it is not a cheque to bounce. They didn’t even know the difference between a cheque and bank draft. And they did not accept the draft and send me back. I will go and deposit it in another TD branch where competent people know how to treat a customer and know what they are dealing with. I hope and pray that the lady manager become competent enough so that another person shouldn’t be treated like this.",2.6,1711057076
"Last week I went to 80 Front Street East TD bank to get some information about opening an account with TD bank. I found, Teller Rikta was so helpful and given me all information. Greetings and welcoming smiles was appropriate for client, banking information and talking manner were excellent. I have positive reviews for this branch.",2.6,1702409363
"I have been a long time TD customer and while the world moves towards Artificial Intelligence sadly the Bank is still stuck with archaic systems. I wanted to add my wife as a joint account holder to one of my accounts a process I had completed before for another account by simply walking into the same Front Street Branch in Toronto, but today I was informed I will have to take an appointment as the staff present at the branch were not ""trained"". I wish TD would start to value their customer's time. I would not mind getting an appointment only if I had not been through the same process in the past. If it wasn't for some upcoming transactions I would have definitely looked to move my accounts elsewhere.",2.6,1684855289
"Bad place ,don’t do work seriously. Someone defrauded my money through online transfer. I went to this bank to report it, and the staff told me that it would take 7-10 days. However, I did not receive the money. I called many times and went to this bank several times, but they just told me to wait. In May, I had to go to this bank again to inquire, only to find out that they did not handle the procedures for my fraud. In August, I asked the bank where I opened an account, only to find out that there was a result without me receiving any notification at all. The result is that the money was not a fraud, but a telephone verification was sent. I have never received any SMS verification. Do you have any evidence to prove that your verification was sent to my mobile phone? This is obviously because of a loophole in the bank system. I was defrauded. Please don’t use this bank. It is too shameless.",3.3,1724086818
"They're so unprofessional, They cashed out my cheque and still holding it for 12 days, yet it's the same cheque I used to deposit for almost a year now

Trying
to call them yesterday and they said they were gonna call me back but nothing happened, trying to call them today but my calls goes on voicemail, Let me get all my money and Move to Scotia bank bye bye",3.3,1737951535
First time visiting this branch and I appreciate the professionalism and seamless service provided by Stephanye!,3.3,1737739700
"Love this branch, got excellent service here, meet a pba Ryan Zhang here pretty patient, answered lots of my question and concerns, excellent customer service, glad to be be here！Love this branch, got excellent service here, meet a pba Ryan Zhang here pretty patient, answered lots of my question and concerns, excellent customer service, glad to be be here！",3.3,1730906057
"I was asking for a $5 bill, and I specifically asked the client service representative not to withdraw from the high savings account, which only allows one withdrawal each month, yet she withdrawn from it and now I have to pay for the extra withdrawal transaction fee",3.3,1720127798
,5,1517180038
"If you have high customer service standards, this is the bank for you!

I received prompt and friendly service from Vivienne when I visited the branch in person. She was warm and welcoming and very knowledgeable.

I provided improvement feedback today prompted by a customer service survey. Entirely expecting my feedback to be ignored like every other bank. To my surprise and delight I received a phone call from Curtis Bowie, the Branch Manager NINE MINUTES after submitting the feedback.

This kind of service will secure my business for generations. Thank You!",4.3,1727400215
"The bank staff were professional, friendly, and efficient during my visit. The environment was clean and well-organized, and the services were delivered promptly. Overall, a great experience!",4.3,1734374753
Chady Said was very friendly and patient with me. He gave me financial advice with the best interest for me as a client. I’m glad to meet him at NBC.,4.3,1734506556
"Chady went above and beyond to help us out every time that we need. He is kind, knowledgeable and extremely helpful!

Very recommended branch!

Keep going 💪🏻",4.3,1732120209
"Outstanding service & offers at NBC.
I had my appointment with Parth Savani. He provided exceptional guidance in opening my checking account and offered invaluable investment advice. This branch has a friendly staff, and NBC has exclusive offers. Highly recommend!",4.3,1716665595
Had a Walmart Mastercard and I will not recommend products from this bank. Multiple fraudulent charges and over a year to resolve.  The company did an investigation and at one point wrote me a letter stating that the charge of 1 cent was legit.,1.9,1697252486
"My WalMart Master Card was hacked.  They reversed the fraudulent charges but then added one back.  The $100 charge was by someone from Azerbaijan !   Multiple conversations have not resolved the issue, even after I cancelled my card. They just keep hounding me on the phone and keep showing me as not paying my balance.  Have caused my credit rating to crash by more than 100 points so far and the drop is continuing.  To resolve the issue I offered to pay the balance to a charity of there choice but they want the money themselves.  I refuse to give in to blackmail.",1.9,1621870013
"DO NOT sign up for a walmart rewards world mastercard. The customer service is atrocious, every issue that you have will be dealt with by someone in the Philippines that doesn’t have basic comprehension of English and whenever you deal with fraudulent charges they will try to hold you responsible for the charges",1.9,1688761609
"Joining the droves of people complaining of some form of fraud. Signed up for a home equity credit card that was backed by Duo Bank. The day of closing my credit card with another bank is used for fraudulant transactions in another country, and I start receiving 10 calls a day from scam phone numbers.  New ones each time so blocking doesn't help. Hasn't stopped. It's so bad I'm thinking of changing phone numbers from the one I've had for 15 years. I have a hard time seeing this incident as a coincidence considering all the reviews below. UPDATE: Trying to switch mortgages and they are not providing a payout statement to my lawyer in a reasonable period of time, putting my deal in jeopardy. Never deal with them.",1.9,1647454544
"I was approved for a Walmart Mastercard in August, asked to send in ID for review and over a month later I'm still waiting for this review to end so I can activate my card. I haven't heard from anyone and I don't know who's actually reviewing my card. No one can give me an estimated time as to how long this will take yet they've reported the card to Equifax and TransUnion. Why is this billion dollar company asking me to fax in my ID instead of asking me to visit a store or even sending registered mail to a post office where they'd have to validate my ID or something?

This is irritating.",1.9,1602093588
"This branch suddenly stopped his normal service. Now is just ATM and one lady who never knows what to do, because their are no operating as a normal, always recommends use another branch or call the CIBC bank. So disappointing 😞  This location was so convenient because is close to subway.",2.1,1689939833
"Fay and Abed were a pleasure to interact with! They were able to address a complex account issue with speed and professionalism. The issue was clearly identified, explained, and resolved quickly. I am grateful for their help. Thank you again!",2.1,1713802887
"This branch was empty when i went. I saw one staffer and two security guard joking around. When I asked for assistance with banking related issues, they told me no one is available to help and the next available appointment is NEXT WEEK. I then called CIBC to see if their telephone team can help me with my issue. They told me they can't change my email from their end and if I could go back to the branch, change my email, and then give them a call again. I don't understand how this simple issue became a week long nightmare.

It blows my mind how CIBC is still in business. Easily the worst banking experience",2.1,1678980999
"Slowest customer service I’ve ever received.
Only two tellers open. Both inexperienced!!!!!
Two three members of the staff just sitting at their desk or walking around but none of them had the courtesy to attend to the long lineup. Waited for  more than 50 minutes just pay a bill",2.1,1662474990
"There was a short line but the compassionate staff more than made up for it. They were quick, helpful, kind, patient, understanding, and apologetic for the slight wait. Even the security guard was lovely. Good job CIBC, this is the best service you have ever provided me.",2.1,1580788719
"I am writing to express my sincere gratitude to Ivy and Yutong at the 763 Bay St. Branch. They were incredibly helpful in resolving my complex account issues. My account problem was particularly challenging, with new problems arising during the process. Ivy demonstrated a remarkable understanding of all bank policies, consistently providing logical and efficient solutions based on those policies whenever I was unsure of the best course of action. I had initially anticipated needing multiple visits to the branch over the coming week. However, after Ivy took charge of my case, all my issues were resolved completely and efficiently within just 15 minutes, eliminating the need for any further visits. Ivy and Yutong’s ability to quickly understand customer needs and provide flexible, efficient solutions is truly commendable and serves as a model for all service industries. A five-star rating doesn’t feel adequate; if I could, I would give them a hundred.",3.2,1736386444
I took out a HELOC from TD to pay for a LOC at BMO. I paid off the full balance in October and was given a service charge on Dcember the 6th for Ninety dollars.  When you commit a crime you go to trial amd if foumd guilty you go to jail. Thank you to Bank of Montrral for teaching me a lesson that no matter what you sign  and concerning the law that if you commit an egregious error you're still allowed to do banking as usual dot dot dot financial matters as well as the law is open to interpretation. 777 Bay Street,3.2,1733767780
"I came to this Branch as I've had a previous Account with BMO but my Account was Closed due to inactivity and me not contacting my previous Bank.

So I've come to this Branch on Bay St, twice so far as they've asked me for Additional ID this time to re-open the Account, in addition I gave them my Previous BMO bank Card that they deactivated.

So I went to Service Ontario and I applied to get a Provincial ID and that takes 4-6 weeks of delivery.

So I brought Service Canada's Receipt with me Containing the original Copy that this bank has Kept, and now informs me that they'll call me in 3 or 4 business days, mind you I have the Same Birth certificates today as I used before, and I have the Same Ontario Health Card that I provide the Same as Then when I opened my Original Account on Eglinton Ave.

Mind while I Used these Same ID's today that The BMO in Brantford Accepted from me in September 2023.

So my question now is why aren't these Vary Same ID's accepted at this Branch.

And why has this Process become so difficult that it takes 3 visits in person to the Bank..Then to be... told to wait for their Response that would take 3-5 business working days for them to reply to me by Phone.

While in addition..I've also offered additional ID's and a Letter from the (Department of Corrections from To The Correctional Services of Canada, Federal Parolee for 18 years, whose gonna come into a Bank in the first place admitting to be an Ex-con in the first Place.

Personally....and truly...no matter how badly I truly need this Bank Account...that after this and ""once I do recieve my Provincial ID from Service Canada within their 4-6 Week waiting Period.

There's absolutely""No Way that I Will Stay with BMO after this experience especially where this Serverally has Effect my Grant and My Loan that has been Offered to me as a $26.000 loan, which OSAP Student Funding awaits my Banking Details in order to Complete this Enrollment.

Which means that This could Possibly be Setting my College Courses by Another Year when it's Scheduled to completion for June 20th 2025.

And is Scheduled to begin on June 24th 2025, to which Everything Now hinges on My Bank Re-Opening my Account.

Holding Someone back as a Banking Institution.. from furthering ones Education... isn't Ideally what I've thought that a Banking Institution should be based upon.",3.2,1717553576
"Upon careful observation, it is evident that this BMO branch in question is facing significant challenges when it comes to their understanding of the company's products, promotions, and policies. If this continues to go unchecked, it is highly likely that the quality of service provided to customers like me will continue to suffer. My recent experience of opening a new account was nothing short of frustrating, and I strongly believe that the service provided was subpar. If the branch fails to improve its services, it will undoubtedly face difficulties in retaining customers, thereby losing business to other branches that provide better service.",3.2,1707320229
"This situation occurred to me twice in the last 10 days. The branch at 763 Bay St closes at 6 pm on Fridays. I arrived by 5:15 pm after work just to ask a quick question about my account. The gentleman ignored me and denied me service, stating that our operation is appointment-only, and our systems are closed. I pointed out that the posted hours indicate you're open until 6 pm, but he rudely responded, ""I said it's appointment only."" Since when do you have to make an appointment to ask a teller a question? This all happened while they were chatting with each other, and there were no other customers in the branch besides me. I feel sorry for  the branch manager who hired this individual. I have filed a complaint with the regional manager, hopefully they will reconsider having such ignorant and rude staff representing their bank.",3.2,1703287258
"I only tag this Branch because it's the one I use. TD has taken away a place for you to throw your refuse receipts envelopes etc. As the new bank machines are splendid to look at there's nothing special about them really. The only thing that makes them stand out from other bank machines you've taken away the refuse bin. So now your bank machines are covered in receipts envelopes and other paper products because no one has anywhere to throw their junk. When I inquired inside the branch I was informed that it's building management responsibility to clean up the refuse around the bank machine, passing the buck on to the next guy.  Bad form TD bad form.",2.2,1729011353
"I had a great experience working with Soodaba, a personal banker at TD Bank, to invest my money in the places. She took the time to understand my financial goals and clearly explained the best investment options for me. Her professionalism, patience, and expertise made the process smooth and stress-free. I feel confident in the investments I made, thanks to her guidance. Highly recommend Soodaba for anyone seeking personalized and knowledgeable banking support at this branch!",2.2,1728421520
"This is the worst bank and the employees have no clue in how to do basic transactions without a manager.
TD forces me to do banking in person because they don't allow me to do a basic lump sum payment for my mortgage online.
It's about time your bank join the 20th century.",2.2,1729276151
"If there is less than a star, I would give it to this branch. The WOREST experience ever!! I dealt with two different advisor and both couldn't get me an approval for the credit card. Even when I told them that I was switching all my accounts to TD they were Not professional at all. Over two month waiting, and if I didn't contact them, they would never contacted me. One advisor throw me to another. They tried 4 times for the application and at the end they told me that I would NEVER get approved for any type of credit card, not even for the minimum amount and recommended me to apply after six months. However, when applied by myself, just an hour after they said I would never get approved,  from the app, I've got approved. It's either I do really know how to apply or they actually don't know what they are doing or how to help customers or most likely both!. When I contact the first advisor, they took soo long to reply back and they were rude because I asked for an update and they told me ""I am just a part timer"". I was literally considering close all my accounts with TD and go to another bank because of the way I was treated!
This branch is in the heart of the downtown and surrounded by lots of universities and should have the best advisor, but my experience was the worst. If you want to open an account with TD, don't go there!",2.2,1719980785
"Visited 777 Bay Branch on SaturdayMay 18, 2024. Staff members are very nice and helpful. They are willing to learn, but the manager has an attitude problem. Not only he is unfriendly with customers, but also It is obvious staff feel unconformable talking to him. Maybe he is good in operations, but he clearly cannot train well his team. He knows how to say no, but doesn't give time to communicate what works properly. TD should take care. This might be a toxic workplace. This manager might benefit from customer service and maybe transformational leadership training. Never experienced such a thing with other TD branches.",2.2,1716088987
"Excellent Branch Manager at this RBC branch location. Her name is Khadija. I stopped by for a random question on US currency rate, and she came out of her office to welcome me and assist. She was super helpful and I learned something new I was not aware in RBC's online banking. I felt like we knew each other for many years. I'll definitely come back to this branch, they treat you like family and offer practical advice to help you. Thank you Khadija it really was a pleasure to meet you!",2.6,1730815466
"Best experience I ever had at a bank, the staff is so sweet and friendly, and they know what they are doing!! Definitely coming back here if I need something.",2.6,1726768839
"This has to be the worst branch I have ever been to. Teller has no idea what they are doing, fail to perform basic duty and the branch manager rather protect employees than solving problems. Just terrible.",2.6,1492955561
"William Lee Mortgage specialist at RBC Royal Bank indicated that my mortgage application was under review and that an update will be provided to me on Friday (July 24, 2020). However, no such update was ever provided. I continued to follow up with him over email, and telephone, and with his Associate Carl Domingo, but neither of them replied to my emails or picked up my phone calls. It's been almost a month and I have yet to receive a response from them. Even if my application were to be rejected, they had the responsibility of replying to me in a timely manner as per their own specified date. I found them ceasing all communication with me completely unprofessional. Based on my experience, I will not recommend William Lee and Carl Domingo's services to anyone. I use RBC for my personal banking, and all my corporate banking needs, and find RBC quite professional, so my experience with RBC's mortgage practice was surprisingly disappointing. Below I present evidence of the communication:

On Tue, Jul 21, 2020 at 2:48 PM Lee, William wrote:
Hi Ali,
Thank you for your email. Application is currently under review. Will provide an update by Friday. If you have any other questions please let me know!

On Tue, Jul 21, 2020 at 3:07 PM Ali Rizvi wrote:
Great. Thank you for the update.

On Mon, Jul 27, 2020 at 3:37 PM Ali Rizvi wrote:
updates?

On Wed, Jul 29, 2020 at 4:12 PM Ali Rizvi wrote:
Hi William, following up on this. You had indicated that you'll be providing an update by last Friday, however I haven't received anything yet.

On Wed, Aug 5, 2020 at 5:40 PM Ali Rizvi wrote:
HI William, following up on this.",2.6,1597875503
Very poor customer service. I have never experienced such poor service form a  bank manager.,2.6,1616015802
"We applied for CDAP loan to boost our online business. We are small business struggling after covid. Jennifer Hall (Toronto) made all the efforts with bad intentions not to lend any loans however they lend the 15k to marketing firms for consulting fee without hustling but we cant get a loan to implement for what consulting firms advise us. Its a very broken system and unreliable, bias organization.",1,1682689425
Their rate are close to predatory. Almost loan sharks at this point,1,1602012466
worst bank ever,1,1606318090
"I emailed the following to customer service.

Dear Customer Service,

I hope this message finds you well. I am writing to express my disappointment regarding a recent experience I had at your branch located at 522 University Avenue on January 27, 2025 approximately at 2:16 PM.

I visited the branch to request a reversal of a bank charge that I incurred while still a student. Initially, I asked the teller to reverse a payment made in January; however, I later realized that I was also charged in December. The teller informed me that he could only process the request for January and that I would need to visit my home branch to address the December charge.

While I understand the policies that may prevent him from assisting further, I found his demeanor to be passive-aggressive and unhelpful. My request to have both charges reversed was not met with understanding, and I expressed that having to travel to my home branch was an inconvenience. Unfortunately, the teller seemed uninterested in helping me find a solution.

When I mentioned that I would consider filing a complaint, his response was dismissive, and when I asked for his name or employee number, he stated that he was not obligated to provide that information. To add to my frustration, the branch manager present during our interaction echoed the teller's stance, leading me to feel that there was no viable resolution to my situation at the branch level.

I firmly believe in the importance of customer service, especially in financial institutions where trust and transparency are paramount. I hope that my feedback will be taken seriously and that steps will be taken to ensure that future customers do not encounter a similar experience.

Thank you for your attention to this matter. I look forward to your response.

----",2.3,1738006436
"Terrible Service and Incompetence at Scotiabank
I’ve had two frustrating experiences with Scotiabank that make it the worst bank I’ve ever dealt with.
1. I needed a bank statement showing the average balance over the last six months. I visited this branch three times, spoke to two different people, and was told they couldn’t provide it. Eventually, at another branch, they showed me multiple templates for this document, and I easily chose one. How could one branch be so unhelpful while another handled it effortlessly?
2. I updated my status at the branch, and they assured me it was entered into the system. Days later, nothing had changed online. I returned, and they insisted it was already on the system and that it “just takes time to show up.” Fast forward two months—I called customer service, only to hear that nothing had been updated at all!
This level of disorganization and misinformation is unacceptable.",2.3,1734401048
"One star because it doesn’t allow me cero.

I rarely write a review but this branch is one of the worst I have ever been to. The staff is so rude and very unfriendly. I came here a couple of times because of an ongoing problem with a cheque, since December of last year and they have done nothing to help me.

Mary didn’t wanted me to have her business card and most of the time she didn’t know how to solve the issue. She kept telling me the same thing over and over again. She basically told me that I will not get my money back.

When wanting to reach the manager she was always not there and couldn’t tell me on a date she was available.

Definitely a bad experience.",2.3,1719435761
No one works here. It’s strange. Why no more tellers within a branch in downtown???,2.3,1724084910
"This is a nice location. A bit on the smaller side, like most places downtown, but very nice inside. I liked that while I was waiting in line for a teller, the customer service rep approached everyone in the line to inquire whom he could assist (anyone with non cash transactions). This saved me a lot of time and on top of that he was top notch - polite, friendly. He even invited me to sit in the lounge as he prepared my bank draft and hand-delivered it. Now that's service.",2.3,1538593563
Very poor customer survive. Been to various branches never had such long waits and bad attitude. Staff seemed unwilling to help and looked annoyed.,2.5,1724345315
lots of problems with international transactions. conflicting advice. hard to trace transfers . Communication and support from BMO  poor,2.5,1727298410
I've been a client of BMO for 10 years and never had such a bad experience. There was literally NO ONE at the counter and I waited for 15 minutes and NO ONE ever showed up so I had to leave in the end. Everyone seemed to be busy doing something in their offices and nobody cared about people walked in. TERRIBLE CUSTOMER SERVICE AND WILL CLOSE ALL MY BMO ACCOUNTS. VERY DISAPPOINTED.,2.5,1708041684
"I have been a customer with BOM since 2019. Always had great service and experience even after leaving Toronto. I am overseas now for a while and was managing the account with support from Agustine Marchetta. Unfortunately, I have been emailing him and Tamana at the branch since last four months but haven't received any response from either of them. I wish there the email Id contact for this branch  was provided on the official website so that it would be easier for customers such as me who are overseas to connect with the branch.",2.5,1707727445
"Everyone who works at this branch is amazing!! I had a credit card that was flagged- for the wrong reason, and Liz Ferreira, branch manager, finally got the card released after many long and involved attempts. Her ENTIRE team were assisting me along the way. Everyone was so wonderful and helpful!! Thank you so much to everyone involved. You really saved me a huge headache. If you ever have banking issues, this is the branch to go to!! These people really care about their customers and went above and beyond for me!! ! Thank you again to Liz and her entire team!! 💖💖💖",2.5,1661374993
"I love this bank.  It’s been my bank since I was forced into disability.
They handle all my banking needs with ease.  I was once put into a very difficult financial situation and Alterna pulled me out and provided what I needed.  Just amazing.  Definitely choose this bank if looking to bank somewhere.",4,1726156791
I’ve been banking here for over 15 years. The service is personal and excellent. Such a contrast to the big impersonal banks I dealt with in the past. My recent experience with Devanshi Kahar my advisor was superlative. Over and above what I expected. Highly recommend,4,1723828690
My union has a community banking account with Alterna. Angelina is super helpful for anything we need! Would recommend Alterna to anyone else in a community organization.,4,1731099239
I had a great experience here when I first arrived. My advisor walked me through the necessary processes and supported me throughout. I can also easily follow up and ask any necessary questions. Thank you!,4,1722303855
"We have banked with Alterna for years and we love it here. It feels like a family or a super supportive community. I chose not to go with the bigger banks and every time I do my banking, I’m glad I did! Today they helped me out again. Guiding me through my options with great advice and a smile!",4,1719004240
ATTENTION!! Do not eat their ready to eat food especially their patty. Bought two patty after eating belly started to hurt. I think they buy expired patty from their suppliers then sell to customer. I been eating patty from patty express and other places around eaten center. After eating I'm still in good health. Then I eat here then I get belly ache. Stop poisoning your customers !,2.2,1729277404
"I've been here twice in my life and both times have been horrified by what goes on. First, the prices are absurd - I get that you pay more for convenience but really, 250% markup from across the street? Second, I went in recently to buy a bag of chips, noticed the first three bags had holes in them - the cashier was like 'not my problem' - and then didn't respect the price tag on the shelf but decided to charge what they wanted??? Anyone notice they've delisted them actual Hasty Market from Google Maps?",2.2,1718225947
"First of all, yuck. I picked my pregnant daughter up a ""smoked turkey"" sandwich from here because it was the ONLY place open at 2am. The meat was NOT turkey, it was definitely pork and it was sour.  So i take it back,  n the guy opens up the half eaten sub and eats the meat. Then says, ""this is still good, something is wrong with your taste Buds"". Umm yuck! Then tells me ""no refunds, pick something else."" Wish I could post the brown tuna sandwich he had in his fridge. All the dates were different but he says everything was made ""last night"". All the mayonnaise is clear lol. This place is a health hazard. I'm beyond disgusted! Lol YUCK!!!",2.2,1672945829
"This convince store is run by con artists.  They up charge everything. Avoid at all costs if possible.

Note to owners: you have a hospital beside you, if you value these customers don’t rip them off. We don’t need you. You need us.",2.2,1692629620
The cashier never shows or says what the total price is after scanning items... you have to ask for it. They just tell you to tap your card. So sketchy and overpriced,2.2,1689270866
Bitcoin atm machine is easy to understand and fallow instructions,4.8,1696613406
Convenient and reliable,4.8,1712457395
Cool app,4.8,1709568856
I rock with dis machine heavy,4.8,1545795504
Easy to used,4.8,1669734516
"I moved in the month prior to the grand opening back in September of 1997 to a charming little unit and lived there for a long time. At the same time I had put my name on the waiting list for transfer to a different unit, after a long time of waiting for the specific unit that I wanted to move to I got my wish come true.
Now I am enjoying my place and the amazing terrace and design until that I get to woke up to next to my husband.",5,1698667815
"New customer. I made an appointment online to set up a bank account here and the process was very simple and straightforward. Maybe it's because I already knew what I wanted. Maybe they are just very efficient in setting up bank accounts. I don't know. Either way, I was in and out in 30 minutes. I was told they didn't have any small safety deposit boxes available at the branch, but I could go to another branch to set that up or to go to the TD headquarters down the street. Overall, an excellent branch.",2.7,1660940422
"I'm sorry, but this is getting absurd. I don't know what is going on at this branch, but the service here is a joke. I've been here multiple times over the last few months, and every time I leave, they don't do the thing they say they are going to do right in front of me... It's so bad I'm thinking about switching branches. Literally... I've asked for my phone number to be changed 5 times here... address 3 times... account type... it doesn't get done... they only thing they are good for is issue new card or withdraw/deposit funds, but even then... maybe I should go back and double-check everything was right...",2.7,1731587105
